Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
KH,014901,Discharge,Daily Discharge,1924-02-17T00:00Z,3100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-18T00:00Z,3073.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-19T00:00Z,3020.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-20T00:00Z,3014.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-21T00:00Z,2980.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-22T00:00Z,2937.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-23T00:00Z,2940.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-24T00:00Z,2938.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-25T00:00Z,2938.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-26T00:00Z,2910.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-27T00:00Z,2910.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-28T00:00Z,2900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-02-29T00:00Z,2890.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-01T00:00Z,2879.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-02T00:00Z,2820.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-03T00:00Z,2780.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-04T00:00Z,2780.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-05T00:00Z,2780.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-06T00:00Z,2768.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-07T00:00Z,2729.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-08T00:00Z,2731.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-09T00:00Z,2700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-10T00:00Z,2653.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-11T00:00Z,2630.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-12T00:00Z,2599.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
